model,dataset,image_id,precision,sensitivity,f1,iou,mcc,tvs,cldice,sf1
DCP_1024,HRF,10_dr,0.6935445757895127,0.7923691650041278,0.739670576191,0.5868866997927801,,0.407375504711,0.753632519533,0.535952697705
DCP_1024,HRF,10_g,0.6885247524922294,0.7774982389044287,0.730311578531,0.5751896025688306,,0.447346018452,0.753632519533,0.535952697705
DCP_1024,HRF,10_h,0.8445910067626968,0.7237673615548438,0.779525160711,0.638706457205722,,0.228656103955,0.753632519533,0.535952697705
DCP_1024,HRF,11_dr,0.7146609421017524,0.8080878925507713,0.758508352066,0.6109653281423635,,0.448337070254,0.753632519533,0.535952697705
DCP_1024,HRF,11_g,0.7216239944094928,0.7724427155171425,0.746169088864,0.5951114159308398,,0.393731462216,0.753632519533,0.535952697705
DCP_1024,HRF,11_h,0.8517776067247212,0.811113796865583,0.830948511952,0.7107886354427893,,0.453397367485,0.753632519533,0.535952697705
DCP_1024,HRF,12_dr,0.66649692831005,0.766433636773955,0.712980345469,0.5539778222958185,,0.351001540832,0.753632519533,0.535952697705
DCP_1024,HRF,12_g,0.7162976557180638,0.7806996794913299,0.747113354295,0.5963136065470623,,0.406185200545,0.753632519533,0.535952697705
DCP_1024,HRF,12_h,0.8699225371763722,0.8020493544119969,0.834608300344,0.7161611847676276,,0.503631367161,0.753632519533,0.535952697705
DCP_1024,HRF,13_dr,0.6912211984077452,0.7973829223254336,0.740516530195,0.5879525598773048,,0.341434312987,0.753632519533,0.535952697705
DCP_1024,HRF,13_g,0.6780213757623622,0.7618554313348893,0.717497865289,0.5594515953384213,,0.404483854012,0.753632519533,0.535952697705
DCP_1024,HRF,13_h,0.8086807034651018,0.82326589270955,0.815908122013,0.6890581188683381,,0.561425279206,0.753632519533,0.535952697705
DCP_1024,HRF,14_dr,0.713821609682716,0.7327198305099264,0.723147272976,0.5663513556974278,,0.322443340093,0.753632519533,0.535952697705
DCP_1024,HRF,14_g,0.6877724540862078,0.7378759497653978,0.71194377437,0.5527272491709605,,0.361951151946,0.753632519533,0.535952697705
DCP_1024,HRF,14_h,0.8166210772368998,0.8048312872696166,0.810683319709,0.6816378960653636,,0.523637240714,0.753632519533,0.535952697705
DCP_1024,HRF,15_dr,0.6754931891030835,0.7931773707907936,0.729620278844,0.574332435171487,,0.359727847076,0.753632519533,0.535952697705
DCP_1024,HRF,15_g,0.6851732549326124,0.7809919424281496,0.729951566485,0.5747430942178938,,0.358819327517,0.753632519533,0.535952697705
DCP_1024,HRF,15_h,0.8117933103426318,0.8461009442562981,0.828592154797,0.7073472814700235,,0.662607204117,0.753632519533,0.535952697705
DCP_1024,LES,111,0.7797768981664189,0.7829978730910122,0.781384066315,0.6412061788427099,,0.35009349678,0.850406956004,0.749094127565
DCP_1024,LES,119,0.6691417227425274,0.8496067696182373,0.748652381004,0.598276905345191,,0.612743581813,0.850406956004,0.749094127565
DCP_1024,LES,12,0.8395671220053437,0.8707712682267352,0.854884544211,0.7465487780199186,,0.606035777687,0.850406956004,0.749094127565
DCP_1024,LES,15,0.7310826542484831,0.8920867111988305,0.803599592903,0.671681142981964,,0.508749466496,0.850406956004,0.749094127565
DCP_1024,LES,224,0.8469771538119417,0.8477676950988939,0.847372240075,0.7351655664879504,,0.510911424904,0.850406956004,0.749094127565
DCP_1024,LES,240,0.7882576939883799,0.9037302643815376,0.842053669076,0.727195765976538,,0.609236725664,0.850406956004,0.749094127565
DCP_1024,LES,275,0.8036567706809113,0.876087368906097,0.838310465429,0.7216303844370773,,0.538048151333,0.850406956004,0.749094127565
DCP_1024,LES,279,0.8249887140303696,0.8670528522562413,0.845497926093,0.7323485554527539,,0.646153846154,0.850406956004,0.749094127565
DCP_1024,LES,304,0.74998460875486,0.8694153871245873,0.80529598693,0.6740548103296747,,0.624844720497,0.850406956004,0.749094127565
DCP_1024,LES,318,0.7700746185544762,0.8948749658480717,0.827797435352,0.7061897493805424,,0.642945929149,0.850406956004,0.749094127565
DCP_1024,LES,33,0.8612335026409855,0.8325946449616164,0.846671964184,0.7341120114061604,,0.284933645589,0.850406956004,0.749094127565
DCP_1024,LES,34,0.8285023016128199,0.8189147806865049,0.823680642763,0.7002185568872249,,0.253928429949,0.850406956004,0.749094127565
DCP_1024,LES,367,0.8401842216289844,0.8652999449644705,0.852557150604,0.7430061994397156,,0.574652777778,0.850406956004,0.749094127565
DCP_1024,LES,37,0.8518254767771579,0.8832279791813946,0.867242553116,0.765603047238064,,0.462517680339,0.850406956004,0.749094127565
DCP_1024,LES,370,0.7413709319610803,0.9096392309345805,0.816930264322,0.6905174223342204,,0.698716119829,0.850406956004,0.749094127565
DCP_1024,LES,42,0.8011125344392023,0.8798429941593755,0.838634025669,0.7221100361168165,,0.409521233433,0.850406956004,0.749094127565
DCP_1024,LES,486,0.7438624951246028,0.9159239747794995,0.820974873067,0.6963166893674296,,0.646901300689,0.850406956004,0.749094127565
DCP_1024,LES,49,0.8349683220932489,0.8371449712561448,0.836055229964,0.7182945887871821,,0.361958836054,0.850406956004,0.749094127565
DCP_1024,LES,529,0.7240738698047959,0.8857962656517523,0.796812010861,0.6622506358554973,,0.581743166581,0.850406956004,0.749094127565
DCP_1024,LES,53,0.8543343484891686,0.843404218765865,0.848834099254,0.7373690435965161,,0.369269521411,0.850406956004,0.749094127565
DCP_1024,LES,586,0.8038752488379748,0.8884755746961268,0.844060833916,0.7301948568586382,,0.59595959596,0.850406956004,0.749094127565
DCP_1024,LES,90,0.7636913209752876,0.8647982186566492,0.81110609299,0.6822358901896346,,0.386675594242,0.850406956004,0.749094127565
DCP_1024,STARE,im0001,0.8940165264845978,0.7170330483155938,0.795803438028,0.6608584205927205,,0.54974916388,0.856868007275,0.913478653801
DCP_1024,STARE,im0002,0.8746325436629613,0.7173196241797308,0.788203440014,0.6504420511171498,,0.0,0.856868007275,0.913478653801
DCP_1024,STARE,im0003,0.8559256055376709,0.7807851647261383,0.816630558135,0.6900892732602453,,0.49619868221,0.856868007275,0.913478653801
DCP_1024,STARE,im0004,0.8279764781696057,0.6547857939162935,0.731266563506,0.5763752593505942,,0.467408585056,0.856868007275,0.913478653801
DCP_1024,STARE,im0005,0.8308105770431713,0.7030085997326013,0.761585184556,0.6149677596379161,,0.646191646192,0.856868007275,0.913478653801
DCP_1024,STARE,im0044,0.8182668777876154,0.770884187687189,0.793869143216,0.6581948706069544,,0.633148054573,0.856868007275,0.913478653801
DCP_1024,STARE,im0077,0.798210277954944,0.8173300727725975,0.807657034719,0.6773697318947649,,0.812987012987,0.856868007275,0.913478653801
DCP_1024,STARE,im0081,0.8118120887923825,0.8352048078432889,0.823342323943,0.6997297010818254,,0.785014227,0.856868007275,0.913478653801
DCP_1024,STARE,im0082,0.8518138700159847,0.7979585709996516,0.824007192237,0.7006906732741377,,0.69439176375,0.856868007275,0.913478653801
DCP_1024,STARE,im0139,0.8453063737408933,0.7659805619987967,0.803690809945,0.6718086065259187,,0.0,0.856868007275,0.913478653801
DCP_1024,STARE,im0162,0.8109193095130431,0.8031809145132174,0.807031562125,0.6764902880100852,,0.0,0.856868007275,0.913478653801
DCP_1024,STARE,im0163,0.825781088351256,0.8530121217678004,0.839175753207,0.7229137016437968,,0.805,0.856868007275,0.913478653801
DCP_1024,STARE,im0235,0.862227000113564,0.808413569931182,0.834453585949,0.7159333818794515,,0.68093260939,0.856868007275,0.913478653801
DCP_1024,STARE,im0236,0.8832695930139474,0.8067778936386488,0.843292732772,0.7290459363957446,,0.621308858739,0.856868007275,0.913478653801
DCP_1024,STARE,im0239,0.8482855800831587,0.790134259386275,0.818177957103,0.6923021634436608,,0.560121252947,0.856868007275,0.913478653801
DCP_1024,STARE,im0240,0.8774975699297267,0.7515436024336382,0.809651340948,0.680179991627672,,0.740316901408,0.856868007275,0.913478653801
DCP_1024,STARE,im0255,0.8900390447664721,0.7758224942609092,0.829015251896,0.7079641756549777,,0.0,0.856868007275,0.913478653801
DCP_1024,STARE,im0291,0.8660686346104985,0.7753291623864339,0.818190776508,0.6923205203039597,,0.0,0.856868007275,0.913478653801
DCP_1024,STARE,im0319,0.7875158773349072,0.7136201699102409,0.74874920927,0.5984005882890733,,0.565455791638,0.856868007275,0.913478653801
DCP_1024,STARE,im0324,0.7951807228908422,0.7566611231031737,0.775442858956,0.6332435073588267,,0.605812897366,0.856868007275,0.913478653801
FR-UNet,AFIO,IM000001,0.8611931874807353,0.5375497347471729,0.661928882198,0.49468886473338286,,0.387755102041,0.712854387898,0.587255789659
FR-UNet,AFIO,IM000004,0.7070015482541032,0.7046176705909389,0.705807596531,0.5453652753942365,,0.304721030043,0.712854387898,0.587255789659
FR-UNet,AFIO,IM000023,0.6591892564040219,0.6257121274122378,0.642014581332,0.47276986373073826,,0.296296296296,0.712854387898,0.587255789659
FR-UNet,AFIO,IM000024,0.6658769890943778,0.5907991275032386,0.626095362179,0.45570510859616964,,0.248888888889,0.712854387898,0.587255789659
FR-UNet,AFIO,IM000135,0.8098322021096249,0.5679914312354487,0.667687417177,0.5011492241274609,,0.173913043478,0.712854387898,0.587255789659
FR-UNet,AFIO,IM000136,0.868396946564243,0.5680225191767421,0.686803587667,0.5230014194501473,,0.384615384615,0.712854387898,0.587255789659
FR-UNet,AFIO,IM000167,0.8043566878973649,0.6083864875805173,0.692779478402,0.5299637413549154,,0.483870967742,0.712854387898,0.587255789659
FR-UNet,AFIO,IM000168,0.7747693605359598,0.6261972935202823,0.692605316858,0.529759930791132,,0.163043478261,0.712854387898,0.587255789659
FR-UNet,AFIO,IM000189,0.7660648501162762,0.5952961207193532,0.66996989522,0.5037253614126422,,0.358108108108,0.712854387898,0.587255789659
FR-UNet,AFIO,IM000209,0.7768377978369745,0.6241038016291497,0.692145087367,0.5292216137136797,,0.202702702703,0.712854387898,0.587255789659
FR-UNet,AFIO,IM000210,0.8096888420096091,0.5700872609606257,0.669084343725,0.5027248275053358,,0.225596529284,0.712854387898,0.587255789659
FR-UNet,AFIO,IM000333,0.8054661042093042,0.5680382133587748,0.666230926112,0.4995099520263319,,0.536585365854,0.712854387898,0.587255789659
FR-UNet,AFIO,IM000389,0.7918134618951125,0.5175694647852374,0.62597191598,0.4555743243242826,,0.046511627907,0.712854387898,0.587255789659
FR-UNet,AFIO,IM000390,0.7717190722581284,0.5303098115276564,0.628634588461,0.45840049863553256,,0.411764705882,0.712854387898,0.587255789659
FR-UNet,AFIO,IM000678,0.7721975113988747,0.5831331448379732,0.664478385678,0.4975422176265816,,0.554347826087,0.712854387898,0.587255789659
FR-UNet,AFIO,IM000679,0.719829968677897,0.5528691134404914,0.625398041379,0.45496664503984774,,0.4,0.712854387898,0.587255789659
FR-UNet,AFIO,IM000715,0.6229856937723914,0.6873908897521522,0.653605529478,0.4854487624452258,,0.688848920863,0.712854387898,0.587255789659
FR-UNet,AFIO,IM000716,0.5731145696055728,0.6212160123264946,0.596196652623,0.4247009766268122,,0.468869123253,0.712854387898,0.587255789659
FR-UNet,AFIO,IM000938,0.7531859137749626,0.5500314580817393,0.635774131479,0.46603289539456,,0.326086956522,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001031,0.7446937308465639,0.6409660786974156,0.688947485095,0.5254919061307942,,0.163636363636,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001032,0.7446937308465639,0.6409660786974156,0.688947485095,0.5254919061307942,,0.163636363636,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001034,0.671196006786885,0.5417357874501156,0.59955703857,0.42811957008073287,,0.5,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001069,0.8164402133864691,0.5433699489991448,0.652486779964,0.48421549433598,,0.315789473684,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001070,0.7948228398885174,0.4914796646777782,0.607383195539,0.4361452436832272,,0.108695652174,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001096,0.8266608676727145,0.5752201676610549,0.678391376895,0.5133073173366415,,0.1,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001097,0.8486920937812091,0.629444560888809,0.722808166095,0.565935474144884,,0.615384615385,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001126,0.7415508893166013,0.573776510124101,0.646963610022,0.47815684398001995,,0.372549019608,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001127,0.7584027047744257,0.549486403590757,0.637258880825,0.4676301843821921,,0.0,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001154,0.8220434490677138,0.5666294781213265,0.670847744517,0.5047185089214786,,0.221518987342,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001155,0.8359354568736168,0.5522928329535558,0.665137232869,0.49828135838904936,,0.324324324324,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001192,0.8132024157129695,0.5134275216840989,0.629445317277,0.45926319118214703,,0.434343434343,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001193,0.8264736799532284,0.4883595924364298,0.6139430116,0.4429421133027924,,0.0793201133144,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001218,0.8569547852222787,0.5724761265249179,0.686407649393,0.5225423618490294,,0.35838150289,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001219,0.8224511910649773,0.5875406738745061,0.685427397197,0.5214070304945471,,0.452830188679,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001246,0.758711738435863,0.59334636301851,0.665916427846,0.499156455971358,,0.5,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001686,0.7845420415956779,0.6207166430925872,0.693079939986,0.5303154807942696,,0.8,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001749,0.8203200632228372,0.5675960164863176,0.670948923982,0.5048330617904055,,0.36,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001750,0.8042337656431323,0.5112699444079535,0.625130206034,0.45468320620436825,,0.5,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001791,0.8550199995527274,0.5847750336232637,0.694535454653,0.532021690767855,,0.707692307692,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001792,0.799906217964894,0.5658993072170417,0.662856265023,0.49572551378285573,,0.193939393939,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001814,0.8047646369751659,0.5701160132101116,0.667416777366,0.5008443495534756,,0.337295690936,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001858,0.8254909916340628,0.5805966465625375,0.681717538069,0.5171255461219066,,0.198329853862,0.712854387898,0.587255789659
FR-UNet,AFIO,IM001859,0.8108126377270835,0.5922754833997832,0.684524998431,0.5203633650313004,,0.385542168675,0.712854387898,0.587255789659
FR-UNet,AFIO,IM002094,0.7275534124901722,0.48779677477092326,0.584026253184,0.41245556599990546,,0.857142857143,0.712854387898,0.587255789659
FR-UNet,AFIO,IM002348,0.8319843109304172,0.5847136950250993,0.686769683591,0.5229620996482603,,0.4375,0.712854387898,0.587255789659
FR-UNet,AFIO,IM002350,0.8323666684155514,0.621058809718994,0.711352126563,0.5520143564632024,,0.136363636364,0.712854387898,0.587255789659
FR-UNet,AFIO,IM002421,0.8152095845785218,0.5753599764917451,0.67459979069,0.508978183307512,,0.555555555556,0.712854387898,0.587255789659
FR-UNet,AFIO,IM002422,0.827329942639043,0.5937283855962049,0.691328795502,0.528267752148784,,0.69387755102,0.712854387898,0.587255789659
FR-UNet,AFIO,IM002471,0.8200701172356646,0.5337400734430908,0.646625779028,0.4777878645889902,,0.5,0.712854387898,0.587255789659
FR-UNet,AFIO,IM002587,0.8249414095535682,0.6013561710183633,0.695624271009,0.5333005326211493,,0.349397590361,0.712854387898,0.587255789659
FR-UNet,AFIO,IM002649,0.8391956591115053,0.49416222474521293,0.622036737359,0.4514175045326001,,0.782051282051,0.712854387898,0.587255789659
FR-UNet,AFIO,IM002742,0.6782429816057342,0.518714652956984,0.587847995059,0.4162781294097022,,0.666666666667,0.712854387898,0.587255789659
FR-UNet,AFIO,IM002743,0.7565957066441886,0.48159456845435045,0.588556363531,0.41698892419352146,,0.75,0.712854387898,0.587255789659
FR-UNet,AFIO,IM003024,0.8045140500843008,0.5722652266392277,0.668800617484,0.5024045430519583,,0.434782608696,0.712854387898,0.587255789659
FR-UNet,AFIO,IM003537,0.8775774107215588,0.536427971543771,0.665849050096,0.4990807450565558,,0.74358974359,0.712854387898,0.587255789659
FR-UNet,AFIO,IM003630,0.8118861182177792,0.5630031347532088,0.664918179601,0.49803552819128627,,0.305555555556,0.712854387898,0.587255789659
FR-UNet,AFIO,IM003631,0.8219492595559167,0.5108411041586441,0.630084788644,0.45994436985652226,,0.339622641509,0.712854387898,0.587255789659
FR-UNet,AFIO,IM003705,0.7485709298750906,0.38264651759374785,0.506424401656,0.3390684758223805,,0.75,0.712854387898,0.587255789659
FR-UNet,AFIO,IM004162,0.810342949276694,0.5464115184017881,0.652705750213,0.484456717837391,,0.5,0.712854387898,0.587255789659
FR-UNet,AFIO,IM004163,0.7743695959496767,0.5797574703405877,0.663078922551,0.495974619396555,,0.695652173913,0.712854387898,0.587255789659
FR-UNet,AFIO,IM004455,0.849192863210924,0.5288490951330646,0.651786942456,0.4834450599694836,,0.9,0.712854387898,0.587255789659
FR-UNet,AFIO,IM004512,0.7992155141655688,0.5417662207267575,0.645777578306,0.4768622701566227,,0.35,0.712854387898,0.587255789659
FR-UNet,AFIO,IM004513,0.7824506684439004,0.6151800104816875,0.688805730545,0.5253269836446915,,0.457142857143,0.712854387898,0.587255789659
FR-UNet,AFIO,IM004515,0.8618133961326189,0.5650446195421828,0.682566894792,0.5181036457135594,,0.363636363636,0.712854387898,0.587255789659
FR-UNet,AFIO,IM004516,0.8311000570000748,0.5832933304234031,0.685488386008,0.5214776185402131,,0.117647058824,0.712854387898,0.587255789659
FR-UNet,AFIO,IM004538,0.8132207465699359,0.5576867216999783,0.66163825447,0.49436429028236084,,0.51724137931,0.712854387898,0.587255789659
FR-UNet,AFIO,IM004539,0.8168916533150653,0.5909787585223993,0.685809732294,0.521849650805224,,0.642857142857,0.712854387898,0.587255789659
FR-UNet,AFIO,IM004564,0.8277550315698934,0.6534428878785005,0.730342152366,0.5752275337225603,,0.888888888889,0.712854387898,0.587255789659
FR-UNet,AFIO,IM004790,0.7245057353363962,0.5846699466609604,0.647119764688,0.4783274585564197,,0.647058823529,0.712854387898,0.587255789659
FR-UNet,AFIO,IM004993,0.828353134126462,0.5342805050049035,0.649584625117,0.48102579191478767,,0.820512820513,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005024,0.8508821731146593,0.5399260090617389,0.660642383039,0.4932531645566002,,0.731707317073,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005025,0.8359189867500828,0.5705123608752728,0.678173329166,0.5130576830758831,,0.75,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005060,0.8291356971899415,0.5819723981248149,0.683908045977,0.5196506550218207,,0.75,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005092,0.8795869522040545,0.5742691814283727,0.694868862678,0.5324130601188491,,0.761904761905,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005093,0.8488160674344716,0.5551019286010518,0.671234982942,0.5051570250006822,,0.857142857143,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005132,0.8774800467805784,0.561562803644929,0.684844311713,0.5207325017200166,,0.901960784314,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005133,0.8603182596460416,0.53368111957969,0.658731443995,0.4911256892184569,,0.642857142857,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005190,0.8267800338188446,0.5079776799340289,0.629306426279,0.4591153255140986,,0.25,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005191,0.856328354229458,0.5330155721425207,0.657053072328,0.48926212852432094,,0.6,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005249,0.7897318117668571,0.5722606984667971,0.663634307542,0.4965963368315496,,0.782608695652,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005283,0.87688231456205,0.517710314902719,0.651044627102,0.48262873641500964,,0.416666666667,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005320,0.713319119695908,0.5719957612144867,0.634888024591,0.4650812797981512,,0.714285714286,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005321,0.6933845771634856,0.6063072617853398,0.646928897675,0.4781189226223023,,0.5,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005357,0.7343363463345479,0.6109599342966692,0.666990747492,0.5003646795677416,,0.791666666667,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005387,0.8146964473832468,0.5539522088740445,0.65948685154,0.49196597011944837,,0.6,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005456,0.7849373835404124,0.5484880293918674,0.645748542841,0.476830605887385,,0.5,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005457,0.8560909976373131,0.5188661310180015,0.646124325604,0.4772405161147853,,0.941176470588,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005488,0.8485414929217984,0.5600129060008802,0.674726070469,0.5091219674922439,,0.361111111111,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005489,0.8852621384856958,0.5204749118437243,0.655537582052,0.48758341869646393,,0.797101449275,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005523,0.8276901720047366,0.5685995485061872,0.674106886546,0.5084172168221969,,0.518518518519,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005524,0.8613726640047528,0.4878981211066462,0.622947015496,0.4523769401076306,,0.481132075472,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005558,0.8595871418267869,0.5658787895185977,0.682474579864,0.5179972768901508,,0.8,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005713,0.8449195583458562,0.5408127798481183,0.659497195097,0.4919774823930501,,0.428571428571,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005806,0.837889454239748,0.5285763281248607,0.648224839308,0.47953598953257953,,0.3125,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005833,0.7747630872147478,0.5130060131003447,0.61728165767,0.44642617283128466,,0.8,0.712854387898,0.587255789659
FR-UNet,AFIO,IM005834,0.8912282692991613,0.5586709434901028,0.686810964076,0.5230099744114438,,0.739130434783,0.712854387898,0.587255789659
FR-UNet,AFIO,IM006037,0.8251417884151782,0.6053529584724204,0.698362610367,0.5365262368223036,,0.958333333333,0.712854387898,0.587255789659
FR-UNet,AFIO,IM006105,0.8530443732315013,0.5213025237111687,0.64713528381,0.4783444168996381,,0.333333333333,0.712854387898,0.587255789659
FR-UNet,AFIO,IM006106,0.8529610448101406,0.5569657477027978,0.673893266809,0.5081742290738664,,0.448275862069,0.712854387898,0.587255789659
FR-UNet,CHASEDB1,Image_01L,0.7641138501591525,0.8513269043877132,0.805366184832,0.674153179498558,,0.475344644751,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_01R,0.8090441903930886,0.8083555287075123,0.80869971294,0.6788378393962979,,0.333826794967,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_02L,0.7688596900353175,0.7414032382428126,0.754881886158,0.6062733147690688,,0.37188538206,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_02R,0.7501305782388566,0.7862598477765097,0.767770410791,0.6230741555912901,,0.343086259211,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_03L,0.750668286756018,0.8215862545876232,0.784527861025,0.6454511262484284,,0.429940578877,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_03R,0.7459292671432808,0.8311815633593646,0.786251216374,0.6477874391973624,,0.521954056412,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_04L,0.7645455319877154,0.8357944870160712,0.798583967307,0.6647022726315354,,0.503144654088,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_04R,0.7498228386315012,0.8026387082792326,0.775332356328,0.6330961386415592,,0.416599190283,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_05L,0.763549101649824,0.8170290093626318,0.789384291449,0.6520519152967404,,0.593951749915,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_05R,0.7715841797151992,0.8344537918030551,0.801788445699,0.6691543265635916,,0.488529014845,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_06L,0.7899903053816986,0.8077399636535539,0.798766541415,0.664955288837785,,0.380448318804,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_06R,0.7317555731987251,0.8090931891646951,0.768483533063,0.6240140133687005,,0.42993848257,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_07L,0.7292688651564326,0.8318852996689029,0.777204535079,0.6355965141964377,,0.439507365371,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_07R,0.7275453734001331,0.8377919087818054,0.778786315313,0.6377150248792084,,0.373126192423,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_08L,0.6824978012316999,0.8632508947854161,0.76230610981,0.6159084373382318,,0.46706169397,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_08R,0.6703919089761404,0.8702387790261221,0.757353518763,0.6094682037075323,,0.506660936829,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_09L,0.6633678338600204,0.8136386118208405,0.730858941133,0.5758689595823647,,0.494605092792,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_09R,0.6480131149775951,0.7772998217914224,0.706792825346,0.5465426106494528,,0.474515434314,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_10L,0.6580421445709521,0.8212930288304358,0.730659874422,0.5756218208963421,,0.419578745811,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_10R,0.6210454355565065,0.8262788229936143,0.709110883046,0.5493197469347545,,0.465793023704,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_11L,0.6356865609639358,0.8682290342146382,0.7339793944,0.5797531186723048,,0.594366197183,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_11R,0.6293563401073271,0.8673850546609898,0.729443690638,0.5741136266556218,,0.462144420131,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_12L,0.677655138026879,0.8662504345805196,0.760433886925,0.6134677924024452,,0.369379412858,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_12R,0.6590308272593995,0.8452284688825074,0.740605849669,0.5880651815592048,,0.437483548302,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_13L,0.6753430079157987,0.8678794249287269,0.759600546059,0.6123838120418349,,0.395604395604,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_13R,0.6650429799424732,0.803975257731618,0.727939364522,0.5722520957096228,,0.449824287388,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_14L,0.743196450435261,0.8551042976388876,0.795232661341,0.660071563880671,,0.514588859416,0.779255900231,0.77504123881
FR-UNet,CHASEDB1,Image_14R,0.694245144246921,0.8243240834799538,0.753713405741,0.6047673217484398,,0.305762081784,0.779255900231,0.77504123881
FR-UNet,DualModal2019,DualModal2019_A1_L4,0.6469139065341509,0.9154856204005407,0.758116434189,0.610456934176369,,0.732940768964,0.829307209553,0.874190567697
FR-UNet,DualModal2019,DualModal2019_A1_R2,0.5694360675515119,0.9321958067847713,0.706998730482,0.5467888912015936,,0.798722044728,0.829307209553,0.874190567697
FR-UNet,DualModal2019,DualModal2019_A2_R2,0.5955201282512419,0.902970965564094,0.717705146783,0.559703678902269,,0.792162698413,0.829307209553,0.874190567697
FR-UNet,DualModal2019,DualModal2019_A3_L1,0.5811021667432399,0.9433386583765154,0.719183230103,0.5615036022372153,,0.818181818182,0.829307209553,0.874190567697
FR-UNet,DualModal2019,DualModal2019_A3_R1,0.4878084236223647,0.9395064954473029,0.642183692476,0.4729532919272655,,0.8098562055,0.829307209553,0.874190567697
FR-UNet,DualModal2019,DualModal2019_A4_L3,0.5643503059943719,0.9599820454395165,0.710824198651,0.5513787940381676,,0.829586812246,0.829307209553,0.874190567697
