Model,ModelFolder,Dataset,Image,Threshold,threshold_source,TP,FP,FN,TN,Sensitivity,Precision,F1,IoU,MCC,GTPath,PredictionPath,ProbabilityPath
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM004790,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,55042,10683,51259,1387016,0.517793811911459,0.8374591099277292,0.6399265227349354,0.47050878752649933,0.6395692658357266,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004790.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM004790.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM004790.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM004993,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,60371,7604,55905,1380120,0.5192043069937047,0.8881353438764251,0.655312589890964,0.48733451727478205,0.6604980517630861,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004993.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM004993.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM004993.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005024,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,73805,7865,70537,1351793,0.5113203364232171,0.9036978082527244,0.6531069146770968,0.48489885484898854,0.657100273491643,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005024.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005024.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005024.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005025,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,64804,7483,60713,1371000,0.516296597273676,0.8964820783820051,0.6552344745303432,0.4872481203007519,0.6605455010495859,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005025.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005025.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005025.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005060,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,88182,13838,58837,1343143,0.5998000258469993,0.8643599294256028,0.7081782371435799,0.548201197336765,0.6963366938843223,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005060.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005060.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005060.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005092,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,84689,8633,61859,1348819,0.5778925676228949,0.9074923383553717,0.7061241505815651,0.5457433577564264,0.7025664825736692,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005092.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005092.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005092.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005093,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,82483,9417,63011,1349089,0.5669168488047617,0.8975299238302503,0.6949038307623613,0.5324541188166109,0.6910973223066715,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005093.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005093.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005093.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005132,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,88685,8712,63631,1342972,0.5822434937892277,0.9105516597020442,0.7102954191411742,0.5507427279727749,0.7058657231305111,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005132.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005132.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005132.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005133,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,90944,11329,69116,1332611,0.568186929901287,0.889227850947953,0.6933477679133011,0.5306291535629475,0.6856758401180921,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005133.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005133.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005133.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005190,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,67545,9857,70089,1356509,0.4907580975631021,0.8726518694607375,0.628220391004297,0.45796014672081686,0.631038062444493,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005190.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005190.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005190.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005191,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,80743,10592,63810,1348855,0.5585702130014597,0.8840313132972026,0.6845876008953402,0.5204357214218956,0.679725728493159,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005191.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005191.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005191.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005249,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,61306,10218,54061,1378415,0.5313997937018384,0.857138862479727,0.6560615545959944,0.48816339530994945,0.6552856069317272,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005249.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005249.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005249.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005283,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,68306,6880,58908,1369906,0.5369377584228151,0.9084936025323863,0.6749604743083004,0.5093889361194386,0.6792153394313946,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005283.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005283.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005283.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005320,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,32660,4935,38115,1428290,0.46146238078417523,0.8687325442213061,0.6027498385161946,0.43138290846651695,0.6212819009516213,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005320.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005320.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005320.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005321,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,43907,11558,34352,1414183,0.5610472916853013,0.7916163346254395,0.656680924890072,0.4888495496398232,0.6516163369534546,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005321.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005321.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005321.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005357,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,61031,11194,40028,1391747,0.6039145449687806,0.845012114918657,0.7044043304632857,0.5436914826329808,0.6977909997941721,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005357.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005357.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005357.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005387,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,71156,9756,51712,1371376,0.5791255656476869,0.8794245600158197,0.6983609775247817,0.5365243093256122,0.6944765508696051,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005387.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005387.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005387.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005456,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,51620,7643,47456,1397281,0.5210141709394808,0.8710325160724229,0.6520187698545525,0.48370018459693215,0.657378442694222,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005456.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005456.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005456.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005457,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,49640,5698,50301,1398361,0.4966930488988503,0.8970327803679208,0.6393652715434798,0.4699022141443974,0.6517699915520135,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005457.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005457.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005457.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005488,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,91452,11357,66614,1334577,0.5785684460921388,0.8895330175373751,0.7011173933876379,0.5397850350896868,0.6928530058181805,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005488.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005488.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005488.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005489,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,80499,7417,74056,1342028,0.5208437125942221,0.9156353792256244,0.6639886831827311,0.49699330748524434,0.6670228742264498,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005489.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005489.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005489.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005523,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,74819,10265,59402,1359514,0.5574314004514942,0.8793545202388228,0.6823282642894599,0.5178287169691181,0.6786510453094989,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005523.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005523.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005523.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005524,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,78113,7420,81449,1337018,0.4895463832240759,0.9132498567804239,0.6374099838838002,0.4677929357655316,0.6436185540566252,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005524.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005524.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005524.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005558,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,84370,8775,63538,1347317,0.5704221543121399,0.9057920446615492,0.7000120305492982,0.5384757759297435,0.6967245102283045,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005558.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005558.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005558.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005713,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,81802,7821,64929,1349448,0.5574963709100327,0.9127344543253406,0.6921989896511166,0.5292846420622186,0.6915623966812117,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005713.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005713.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005713.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005806,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,57908,7102,55805,1383185,0.5092469638475812,0.890755268420243,0.6480195609966259,0.47931134379009227,0.6553726697691049,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005806.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005806.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005806.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005833,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,80268,17268,68740,1337724,0.5386824868463438,0.8229576771653543,0.6511454344863391,0.4827395414852414,0.6380597379968932,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005833.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005833.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005833.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM005834,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,94961,7742,73700,1327597,0.5630287974101896,0.9246175866333018,0.6998791291401955,0.5383185093224038,0.6970785592234958,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005834.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005834.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM005834.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM006037,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,66837,10563,45400,1381200,0.5954988105526698,0.8635271317829457,0.7048940871243482,0.5442752442996742,0.6992609922445898,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM006037.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM006037.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM006037.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM006105,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,69158,6983,70755,1357104,0.4942928820052461,0.9082885698900723,0.6401918039008766,0.470795664960244,0.6481286587608034,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM006105.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM006105.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM006105.npy
FSG-Net-HRF,FSG-Net-HRF,AFIO,IM006106,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,82299,8764,67326,1345611,0.5500350877192982,0.9037589361211469,0.6838645881805492,0.5196004773058736,0.6821659231816435,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM006106.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM006106.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\probability maps\IM006106.npy
FSG-Net-HRF,FSG-Net-HRF,CHASEDB1,Image_01L,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,60152,15206,6733,876949,0.8993346789265156,0.7982165131771013,0.8457639391745112,0.7327478042659975,0.8351865016486104,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_01L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_01L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\probability maps\Image_01L.npy
FSG-Net-HRF,FSG-Net-HRF,CHASEDB1,Image_01R,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,60399,12539,12439,873663,0.829223756830226,0.8280868682991034,0.8286549226210075,0.7074387715661127,0.8145616353343762,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_01R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_01R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\probability maps\Image_01R.npy
FSG-Net-HRF,FSG-Net-HRF,CHASEDB1,Image_02L,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,54318,13610,23502,867610,0.6979953739398612,0.7996407961370863,0.7453687186102038,0.5940938422837143,0.7264943725969879,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_02L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_02L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\probability maps\Image_02L.npy
FSG-Net-HRF,FSG-Net-HRF,CHASEDB1,Image_02R,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,59149,17211,15741,866939,0.7898117238616638,0.774607124148769,0.7821355371900827,0.6422188684161952,0.7635295984695579,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_02R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_02R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\probability maps\Image_02R.npy
FSG-Net-HRF,FSG-Net-HRF,CHASEDB1,Image_03L,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,57947,15657,17249,868187,0.7706127985531145,0.7872805825770338,0.7788575268817204,0.6378105290964525,0.760312452188645,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_03L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_03L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\probability maps\Image_03L.npy
FSG-Net-HRF,FSG-Net-HRF,CHASEDB1,Image_03R,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,60543,16698,11878,869921,0.8359867994090112,0.783819474113489,0.8090630888268231,0.6793500824739954,0.7934063145664113,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_03R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_03R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\probability maps\Image_03R.npy
FSG-Net-HRF,FSG-Net-HRF,CHASEDB1,Image_04L,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,65110,15811,10058,868061,0.8661930608769689,0.8046119054386377,0.834267629365298,0.7156596577232108,0.8202679891463127,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_04L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_04L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\probability maps\Image_04L.npy
FSG-Net-HRF,FSG-Net-HRF,CHASEDB1,Image_04R,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,61139,18042,12685,867174,0.8281724100563502,0.7721423068665463,0.7991764975000816,0.6655236975594888,0.7823577020579016,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_04R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_04R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\probability maps\Image_04R.npy
FSG-Net-HRF,FSG-Net-HRF,CHASEDB1,Image_05L,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,65848,17624,10093,865475,0.867094191543435,0.7888633314165229,0.8261308676205831,0.7037674344038903,0.8114864173798426,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_05L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_05L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\probability maps\Image_05L.npy
FSG-Net-HRF,FSG-Net-HRF,CHASEDB1,Image_05R,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,67292,15572,14371,861805,0.82402067031581,0.8120776211623866,0.8180055553191876,0.6920553298709312,0.8009564654729951,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_05R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_05R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\probability maps\Image_05R.npy
FSG-Net-HRF,FSG-Net-HRF,CHASEDB1,Image_06L,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,59892,15117,12744,871287,0.8245498100115645,0.7984641842978842,0.811297368688408,0.6825065809715907,0.7956855928002448,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_06L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_06L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\probability maps\Image_06L.npy
FSG-Net-HRF,FSG-Net-HRF,CHASEDB1,Image_06R,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,58563,16629,13205,870643,0.8160043473414335,0.7788461538461539,0.7969923788786064,0.6624998585924862,0.7804060159619145,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_06R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_06R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\probability maps\Image_06R.npy
FSG-Net-HRF,FSG-Net-HRF,CHASEDB1,Image_07L,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,65973,19630,8726,864711,0.8831845138489136,0.7706856068128454,0.8231088819852528,0.6993925516013103,0.8092890811382192,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_07L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_07L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\probability maps\Image_07L.npy
